 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile
47 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LandTask.java 0.234506458659006 0.765493541340994 0.8935972079634666 0.10640279 1.1712313994952943 0.460568136695357 2.321928094887362 1.2877123795494492 RE-616.txt LandTask.java
48 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRouteplanningServiceInstance.java 0.148096224209464 0.851903775790536 0.8249847888946533 0.17501521 1.169869523854738 0.460857203166537 3.6644977792004623 1.3819629190723737 RE-616.txt FlightRouteplanningServiceInstance.java
49 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/NVector.java 0.1649117398474129 0.8350882601525871 0.8889961689710617 0.11100383 1.2039823893501609 0.4537241335648093 3.0 1.3485155455967712 RE-616.txt NVector.java
50 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVProxy.java 0.1539658358032204 0.8460341641967796 0.8512968122959137 0.14870319 1.1724070550825048 0.4603188880557293 2.584962500721156 1.315172029168969 RE-616.txt UAVProxy.java
51 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionPlanningServiceRemoteFacade.java 0.1654009064841419 0.834599093515858 0.8109065592288971 0.18909344 1.1443396303183575 0.4663440370458181 3.121928094887362 1.3519647487142494 RE-616.txt MissionPlanningServiceRemoteFacade.java
52 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDroneSetupRemoteService.java 0.1673695855938756 0.8326304144061244 0.8820586502552032 0.11794135 1.1924699606401643 0.4561065911744655 2.584962500721156 1.315172029168969 RE-616.txt IDroneSetupRemoteService.java
53 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRouteplanningServiceRemoteFacade.java 0.1645205153278223 0.8354794846721777 0.8489598482847214 0.15104015 1.1758681170999834 0.4595866781359933 3.121928094887362 1.3519647487142494 RE-616.txt FlightRouteplanningServiceRemoteFacade.java
54 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PhysicalDroneFleetFactory.java 0.1370449832411633 0.8629550167588367 0.7493043541908264 0.25069565 1.0925634088584109 0.4778827708478119 3.4182958340544896 1.369895090630202 RE-616.txt PhysicalDroneFleetFactory.java
55 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMovementSimulator.java 0.1782770966666506 0.8217229033333494 0.8843809142708778 0.115619086 1.1992417538796207 0.4547021709804881 1.584962500721156 1.1699250014423124 RE-616.txt IMovementSimulator.java
56 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/StatusDispatchThread.java 0.1060706411089686 0.8939293588910313 0.5986208021640778 0.4013792 1.0152023219287196 0.4962280904097585 3.773557262275185 1.3866235995561975 RE-616.txt StatusDispatchThread.java
